"RK","PLAYER NAME",TEAM,"POS","OPP","MATCHUP "
"90","Khalil Shakir",BUF,"WR32","at ATL","3 out of 5 stars"
"91","Chris Godwin Jr.",TB,"WR33","vs. SF","3 out of 5 stars"
"92","Jameson Williams",DET,"WR34","at KC","3 out of 5 stars"
"93","Jake Browning",CIN,"QB29","at GB","2 out of 5 stars"
"94","Tony Pollard",TEN,"RB27","at LV","2 out of 5 stars"
"95","Hunter Henry",NE,"TE5","at NO","3 out of 5 stars"
"96","Sam LaPorta",DET,"TE6","at KC","2 out of 5 stars"
"97","Romeo Doubs",GB,"WR35","vs. CIN","4 out of 5 stars"
"98","Tee Higgins",CIN,"WR36","at GB","3 out of 5 stars"
"99","Chase Brown",CIN,"RB28","at GB","2 out of 5 stars"
"100","Dalton Kincaid",BUF,"TE7","at ATL","1 out of 5 stars"
"101","Rhamondre Stevenson",NE,"RB29","at NO","4 out of 5 stars"
"102","Travis Kelce",KC,"TE8","vs. DET","2 out of 5 stars"
"103","Matthew Golden",GB,"WR37","vs. CIN","4 out of 5 stars"
"104","Cooper Rush",BAL,"QB30","vs. LAR","4 out of 5 stars"
"105","TreVeyon Henderson",NE,"RB30","at NO","4 out of 5 stars"
"106","Rashid Shaheed",NO,"WR38","vs. NE","4 out of 5 stars"
"107","Tre Tucker",LV,"WR39","vs. TEN","3 out of 5 stars"
"108","Jauan Jennings",SF,"WR40","at TB","3 out of 5 stars"
"109","Keon Coleman",BUF,"WR41","at ATL","3 out of 5 stars"
"110","Darren Waller",MIA,"TE9","vs. LAC","4 out of 5 stars"
"111","Jerry Jeudy",CLE,"WR42","at PIT","3 out of 5 stars"
"112","Cooper Kupp",SEA,"WR43","at JAC","2 out of 5 stars"
"113","Zach Charbonnet",SEA,"RB31","at JAC","4 out of 5 stars"
"114","Josh Downs",IND,"WR44","vs. ARI","2 out of 5 stars"
"115","Darnell Mooney",ATL,"WR45","vs. BUF","3 out of 5 stars"
"116","Kendrick Bourne",SF,"WR46","at TB","3 out of 5 stars"
"117","Elic Ayomanor",TEN,"WR47","at LV","3 out of 5 stars"
"118","Dallas Goedert",PHI,"TE10","at NYG","2 out of 5 stars"
"119","David Njoku",CLE,"TE11","at PIT","4 out of 5 stars"
"120","Kenneth Gainwell",PIT,"RB32","vs. CLE","2 out of 5 stars"
"121","Kareem Hunt",KC,"RB33","vs. DET","3 out of 5 stars"
"122","Mason Taylor",NYJ,"TE12","vs. DEN","3 out of 5 stars"
"123","Troy Franklin",DEN,"WR48","at NYJ","3 out of 5 stars"
"124","Kyle Pitts Sr.",ATL,"TE13","vs. BUF","3 out of 5 stars"
"125","Zach Ertz",WAS,"TE14","vs. CHI","2 out of 5 stars"
"126","Marquise Brown",KC,"WR49","vs. DET","4 out of 5 stars"
"127","Isiah Pacheco",KC,"RB34","vs. DET","3 out of 5 stars"
"128","Travis Hunter",JAC,"WR50","vs. SEA","4 out of 5 stars"
"129","Harold Fannin Jr.",CLE,"TE15","at PIT","4 out of 5 stars"
"130","Isaiah Bond",CLE,"WR51","at PIT","3 out of 5 stars"
"131","Juwan Johnson",NO,"TE16","vs. NE","3 out of 5 stars"
"132","Theo Johnson",NYG,"TE17","vs. PHI","2 out of 5 stars"
"133","Evan Engram",DEN,"TE18","at NYJ","4 out of 5 stars"
"134","Jake Tonges",SF,"TE19","at TB","4 out of 5 stars"
"135","Justice Hill",BAL,"RB35","vs. LAR","3 out of 5 stars"
"136","RJ Harvey",DEN,"RB36","at NYJ","3 out of 5 stars"
"137","Dontayvion Wicks",GB,"WR52","vs. CIN","4 out of 5 stars"
"138","Kayshon Boutte",NE,"WR53","at NO","4 out of 5 stars"
"139","Marvin Mims Jr.",DEN,"WR54","at NYJ","3 out of 5 stars"
"140","Kendre Miller",NO,"RB37","vs. NE","3 out of 5 stars"
"141","Malik Washington",MIA,"WR55","vs. LAC","2 out of 5 stars"
"142","Tory Horton",SEA,"WR56","at JAC","2 out of 5 stars"
"143","Ricky Pearsall",SF,"WR57","at TB","3 out of 5 stars"
"144","Terry McLaurin",WAS,"WR58","vs. CHI","3 out of 5 stars"
"145","JuJu Smith-Schuster",KC,"WR59","vs. DET","4 out of 5 stars"
"146","Tyquan Thornton",KC,"WR60","vs. DET","4 out of 5 stars"
"147","AJ Barner",SEA,"TE20","at JAC","3 out of 5 stars"
"148","Demarcus Robinson",SF,"WR61","at TB","3 out of 5 stars"
"149","Brock Purdy",SF,"QB31","at TB","4 out of 5 stars"
"150","Tyler Allgeier",ATL,"RB38","vs. BUF","3 out of 5 stars"
"151","Xavier Legette",CAR,"WR62","vs. DAL","4 out of 5 stars"
"152","Bhayshul Tuten",JAC,"RB39","vs. SEA","2 out of 5 stars"
"153","Jalen Tolbert",DAL,"WR63","at CAR","3 out of 5 stars"
"154","Mark Andrews",BAL,"TE21","vs. LAR","2 out of 5 stars"
"155","Rashod Bateman",BAL,"WR64","vs. LAR","4 out of 5 stars"
"156","Blake Corum",LAR,"RB40","at BAL","4 out of 5 stars"
"157","Ryan Flournoy",DAL,"WR65","at CAR","3 out of 5 stars"
"158","Luke McCaffrey",WAS,"WR66","vs. CHI","3 out of 5 stars"
"159","Hassan Haskins",LAC,"RB41","at MIA","4 out of 5 stars"
"160","Kimani Vidal",LAC,"RB42","at MIA","4 out of 5 stars"
"161","Sterling Shepard",TB,"WR67","vs. SF","3 out of 5 stars"
"162","Emari Demercado",ARI,"RB43","at IND","2 out of 5 stars"
"163","Chig Okonkwo",TEN,"TE22","at LV","4 out of 5 stars"
"164","Luther Burden III",CHI,"WR68","at WAS","4 out of 5 stars"
"165","Brashard Smith",KC,"RB44","vs. DET","3 out of 5 stars"
"166","Colston Loveland",CHI,"TE23","at WAS","4 out of 5 stars"
"167","Parker Washington",JAC,"WR69","vs. SEA","4 out of 5 stars"
"168","Dyami Brown",JAC,"WR70","vs. SEA","4 out of 5 stars"
"169","Tyjae Spears",TEN,"RB45","at LV","2 out of 5 stars"
"170","Taysom Hill",NO,"TE24","vs. NE","3 out of 5 stars"
"171","Darius Slayton",NYG,"WR71","vs. PHI","1 out of 5 stars"
"172","Joshua Palmer",BUF,"WR72","at ATL","3 out of 5 stars"
"173","Jonnu Smith",PIT,"TE25","vs. CLE","3 out of 5 stars"
"174","Chris Rodriguez Jr.",WAS,"RB46","vs. CHI","4 out of 5 stars"
"175","Michael Wilson",ARI,"WR73","at IND","3 out of 5 stars"
"176","Cole Kmet",CHI,"TE26","at WAS","4 out of 5 stars"
"177","Ollie Gordon II",MIA,"RB47","vs. LAC","2 out of 5 stars"
"178","Sean Tucker",TB,"RB48","vs. SF","3 out of 5 stars"
"179","Jaylin Lane",WAS,"WR74","vs. CHI","3 out of 5 stars"
"180","Tommy Tremble",CAR,"TE27","vs. DAL","3 out of 5 stars"
"181","Isaac TeSlaa",DET,"WR75","at KC","3 out of 5 stars"
"182","Isaiah Davis",NYJ,"RB49","vs. DEN","4 out of 5 stars"
"183","Calvin Austin III",PIT,"WR76","vs. CLE","3 out of 5 stars"
"184","Brian Robinson Jr.",SF,"RB50","at TB","2 out of 5 stars"
"185","Brandin Cooks",NO,"WR77","vs. NE","4 out of 5 stars"
"186","Cade Otton",TB,"TE28","vs. SF","2 out of 5 stars"
"187","Olamide Zaccheaus",CHI,"WR78","at WAS","4 out of 5 stars"
"188","DeAndre Hopkins",BAL,"WR79","vs. LAR","4 out of 5 stars"
"189","Jeremy McNichols",WAS,"RB51","vs. CHI","4 out of 5 stars"
"190","Jerome Ford",CLE,"RB52","at PIT","3 out of 5 stars"
"191","Pat Freiermuth",PIT,"TE29","vs. CLE","3 out of 5 stars"
"192","Oronde Gadsden II",LAC,"TE30","at MIA","3 out of 5 stars"
"193","Hunter Renfrow",CAR,"WR80","vs. DAL","4 out of 5 stars"
"194","Dont'e Thornton Jr.",LV,"WR81","vs. TEN","3 out of 5 stars"
"195","Kyle Monangai",CHI,"RB53","at WAS","3 out of 5 stars"
"196","Tutu Atwell",LAR,"WR82","at BAL","3 out of 5 stars"
"197","Trevor Etienne",CAR,"RB54","vs. DAL","4 out of 5 stars"
"198","Isaiah Likely",BAL,"TE31","vs. LAR","2 out of 5 stars"
"199","Jordan Whittington",LAR,"WR83","at BAL","3 out of 5 stars"
"200","Elijah Arroyo",SEA,"TE32","at JAC","3 out of 5 stars"
"201","Mike Gesicki",CIN,"TE33","at GB","4 out of 5 stars"
"202","Nick Westbrook-Ikhine",MIA,"WR84","vs. LAC","2 out of 5 stars"
"203","Ray Davis",BUF,"RB55","at ATL","2 out of 5 stars"
"204","Ty Johnson",BUF,"RB56","at ATL","2 out of 5 stars"
"205","Joe Flacco",CIN,"QB32","at GB","2 out of 5 stars"
"206","Mack Hollins",NE,"WR85","at NO","4 out of 5 stars"
"207","Jaydon Blue",DAL,"RB57","at CAR","4 out of 5 stars"
"208","Tyler Lockett",TEN,"WR86","at LV","3 out of 5 stars"
"209","Andrei Iosivas",CIN,"WR87","at GB","3 out of 5 stars"
"210","Devin Singletary",NYG,"RB58","vs. PHI","3 out of 5 stars"
"211","Raheem Mostert",LV,"RB59","vs. TEN","4 out of 5 stars"
"212","Brock Bowers",LV,"TE34","vs. TEN","3 out of 5 stars"
"213","Josh Reynolds",NYJ,"WR88","vs. DEN","2 out of 5 stars"
"214","DeMario Douglas",NE,"WR89","at NO","4 out of 5 stars"
"215","Samaje Perine",CIN,"RB60","at GB","2 out of 5 stars"
"216","Dylan Sampson",CLE,"RB61","at PIT","3 out of 5 stars"
"217","Emanuel Wilson",GB,"RB62","vs. CIN","3 out of 5 stars"
"218","Zonovan Knight",ARI,"RB63","at IND","2 out of 5 stars"
"219","Will Shipley",PHI,"RB64","at NYG","5 out of 5 stars"
"220","Hunter Long",JAC,"TE35","vs. SEA","3 out of 5 stars"
"221","Keaton Mitchell",BAL,"RB65","vs. LAR","3 out of 5 stars"
"222","Jalen Milroe",SEA,"QB33","at JAC","3 out of 5 stars"
"223","DJ Giddens",IND,"RB66","vs. ARI","3 out of 5 stars"
"224","Tez Johnson",TB,"WR90","vs. SF","3 out of 5 stars"
"225","Ashton Dulin",IND,"WR91","vs. ARI","2 out of 5 stars"
"226","Adonai Mitchell",IND,"WR92","vs. ARI","2 out of 5 stars"
"227","Alec Pierce",IND,"WR93","vs. ARI","2 out of 5 stars"
"228","LeQuint Allen Jr.",JAC,"RB67","vs. SEA","2 out of 5 stars"
"229","Brycen Tremayne",CAR,"WR94","vs. DAL","4 out of 5 stars"
"230","Pat Bryant",DEN,"WR95","at NYJ","3 out of 5 stars"
"231","Tyler Badie",DEN,"RB68","at NYJ","3 out of 5 stars"
"232","Kaleb Johnson",PIT,"RB69","vs. CLE","2 out of 5 stars"
"233","Chimere Dike",TEN,"WR96","at LV","3 out of 5 stars"
"234","Jalin Hyatt",NYG,"WR97","vs. PHI","1 out of 5 stars"
"235","Jalen Coker",CAR,"WR98","vs. DAL","4 out of 5 stars"
"236","Marcus Mariota",WAS,"QB34","vs. CHI","4 out of 5 stars"
"237","A.J. Dillon",PHI,"RB70","at NYG","5 out of 5 stars"
"238","Gunnar Helm",TEN,"TE36","at LV","4 out of 5 stars"
"239","Curtis Samuel",BUF,"WR99","at ATL","3 out of 5 stars"
"240","Elijah Moore",BUF,"WR100","at ATL","3 out of 5 stars"
"241","Daniel Bellinger",NYG,"TE37","vs. PHI","2 out of 5 stars"
"242","Greg Dortch",ARI,"WR101","at IND","3 out of 5 stars"
"243","Jahan Dotson",PHI,"WR102","at NYG","2 out of 5 stars"
"244","Chuba Hubbard",CAR,"RB71","vs. DAL","4 out of 5 stars"
"245","Tre Harris",LAC,"WR103","at MIA","3 out of 5 stars"
"246","Kyle Juszczyk",SF,"RB72","at TB","2 out of 5 stars"
"247","Chris Moore",WAS,"WR104","vs. CHI","3 out of 5 stars"
"248","Michael Mayer",LV,"TE38","vs. TEN","3 out of 5 stars"
"249","Austin Hooper",NE,"TE39","at NO","3 out of 5 stars"
"250","Bucky Irving",TB,"RB73","vs. SF","3 out of 5 stars"
"251","Julius Chestnut",TEN,"RB74","at LV","2 out of 5 stars"
"252","Chris Brooks",GB,"RB75","vs. CIN","3 out of 5 stars"
"253","Tyler Huntley",BAL,"QB35","vs. LAR","4 out of 5 stars"
"254","Noah Fant",CIN,"TE40","at GB","4 out of 5 stars"
"255","Devaughn Vele",NO,"WR105","vs. NE","4 out of 5 stars"
"256","Zamir White",LV,"RB76","vs. TEN","4 out of 5 stars"
"257","Marquez Valdes-Scantling",SF,"WR106","at TB","3 out of 5 stars"
"258","Tahj Brooks",CIN,"RB77","at GB","2 out of 5 stars"
"259","Roschon Johnson",CHI,"RB78","at WAS","3 out of 5 stars"
"260","Zay Jones",ARI,"WR107","at IND","3 out of 5 stars"
"261","Isaac Guerendo",SF,"RB79","at TB","2 out of 5 stars"
"262","George Holani",SEA,"RB80","at JAC","4 out of 5 stars"
"263","Ray-Ray McCloud III",ATL,"WR108","vs. BUF","3 out of 5 stars"
"264","Skyy Moore",SF,"WR109","at TB","3 out of 5 stars"
"265","Noah Gray",KC,"TE41","vs. DET","2 out of 5 stars"
"266","Jack Bech",LV,"WR110","vs. TEN","3 out of 5 stars"
"267","Jamari Thrash",CLE,"WR111","at PIT","3 out of 5 stars"
"268","Anthony Richardson Sr.",IND,"QB36","vs. ARI","3 out of 5 stars"
"269","Miles Sanders",DAL,"RB81","at CAR","4 out of 5 stars"
"270","Alec Ingold",MIA,"RB82","vs. LAC","2 out of 5 stars"
"271","Hunter Luepke",DAL,"RB83","at CAR","4 out of 5 stars"
"272","Tyrone Tracy Jr.",NYG,"RB84","vs. PHI","3 out of 5 stars"
"273","Dylan Laube",LV,"RB85","vs. TEN","4 out of 5 stars"
"274","DeeJay Dallas",CAR,"RB86","vs. DAL","4 out of 5 stars"
"275","Tyler Shough",NO,"QB37","vs. NE","4 out of 5 stars"
"276","Albert Okwuegbunam Jr.",LV,"TE42","vs. TEN","3 out of 5 stars"
"277","Kyle Williams",NE,"WR112","at NO","4 out of 5 stars"
"278","Tyler Conklin",LAC,"TE43","at MIA","3 out of 5 stars"
"279","Collin Hill",FA,"QB38","-","-"
"280","Davis Allen",LAR,"TE44","at BAL","4 out of 5 stars"
"281","Tank Bigsby",PHI,"RB87","at NYG","5 out of 5 stars"
"282","Khalil Herbert",NYJ,"RB88","vs. DEN","4 out of 5 stars"
"283","Lamar Jackson",BAL,"QB39","vs. LAR","4 out of 5 stars"
"284","Andy Dalton",CAR,"QB40","vs. DAL","5 out of 5 stars"
"285","Allen Lazard",NYJ,"WR113","vs. DEN","2 out of 5 stars"
"286","Devontez Walker",BAL,"WR114","vs. LAR","4 out of 5 stars"
"287","Craig Reynolds",DET,"RB89","at KC","4 out of 5 stars"
"288","Zach Wilson",MIA,"QB41","vs. LAC","2 out of 5 stars"
"289","Jarquez Hunter",LAR,"RB90","at BAL","4 out of 5 stars"
"290","Dawson Knox",BUF,"TE45","at ATL","1 out of 5 stars"
"291","Tyler Higbee",LAR,"TE46","at BAL","4 out of 5 stars"
"292","Adam Prentice",DEN,"RB91","at NYJ","3 out of 5 stars"
"293","Rasheen Ali",BAL,"RB92","vs. LAR","3 out of 5 stars"
"294","Donovan Edwards",WAS,"RB93","vs. CHI","4 out of 5 stars"
"295","CeeDee Lamb",DAL,"WR115","at CAR","3 out of 5 stars"
"296","Van Jefferson",TEN,"WR116","at LV","3 out of 5 stars"
"297","Josh Williams",TB,"RB94","vs. SF","3 out of 5 stars"
"298","Colby Parkinson",LAR,"TE47","at BAL","4 out of 5 stars"
"299","Arian Smith",NYJ,"WR117","vs. DEN","2 out of 5 stars"
"300","Dante Miller",NYG,"RB95","vs. PHI","3 out of 5 stars"
"301","Tyrod Taylor",NYJ,"QB42","vs. DEN","2 out of 5 stars"
"302","Luke Schoonmaker",DAL,"TE48","at CAR","4 out of 5 stars"
"303","Elijah Mitchell",KC,"RB96","vs. DET","3 out of 5 stars"
"304","Kalif Raymond",DET,"WR118","at KC","3 out of 5 stars"
"305","Ian Thomas",LV,"TE49","vs. TEN","3 out of 5 stars"
"306","Audric Estime",PHI,"RB97","at NYG","5 out of 5 stars"
"307","Russell Gage Jr.",SF,"WR119","at TB","3 out of 5 stars"
"308","KeAndre Lambert-Smith",LAC,"WR120","at MIA","3 out of 5 stars"
"309","Brock Wright",DET,"TE50","at KC","2 out of 5 stars"
"310","Luke Farrell",SF,"TE51","at TB","4 out of 5 stars"
"311","Elijah Higgins",ARI,"TE52","at IND","4 out of 5 stars"
"312","Jaylen Wright",MIA,"RB98","vs. LAC","2 out of 5 stars"
"313","Tanner Conner",MIA,"TE53","vs. LAC","4 out of 5 stars"
"314","Beaux Collins",NYG,"WR121","vs. PHI","1 out of 5 stars"
"315","Tim Patrick",JAC,"WR122","vs. SEA","4 out of 5 stars"
"316","Julian Hill",MIA,"TE54","vs. LAC","4 out of 5 stars"
"317","Jeremy Ruckert",NYJ,"TE55","vs. DEN","3 out of 5 stars"
"318","Javon Baker",PHI,"WR123","at NYG","2 out of 5 stars"
"319","Reggie Gilliam",BUF,"RB99","at ATL","2 out of 5 stars"
"320","Foster Moreau",NO,"TE56","vs. NE","3 out of 5 stars"
"321","Christian Watson",GB,"WR124","vs. CIN","4 out of 5 stars"
"322","Adam Trautman",DEN,"TE57","at NYJ","4 out of 5 stars"
"323","Roman Wilson",PIT,"WR125","vs. CLE","3 out of 5 stars"
"324","Sincere McCormick",SF,"RB100","at TB","2 out of 5 stars"
"325","Xavier Restrepo",TEN,"WR126","at LV","3 out of 5 stars"
"326","Savion Williams",GB,"WR127","vs. CIN","4 out of 5 stars"
"327","John Metchie III",PHI,"WR128","at NYG","2 out of 5 stars"
"328","Darnell Washington",PIT,"TE58","vs. CLE","3 out of 5 stars"
"329","MarShawn Lloyd",GB,"RB101","vs. CIN","3 out of 5 stars"
"330","Tyler Johnson",NYJ,"WR129","vs. DEN","2 out of 5 stars"
"331","Tylan Wallace",BAL,"WR130","vs. LAR","4 out of 5 stars"
"332","Jackson Hawes",BUF,"TE59","at ATL","1 out of 5 stars"
"333","Jordan James",SF,"RB102","at TB","2 out of 5 stars"
"334","Luke Musgrave",GB,"TE60","vs. CIN","4 out of 5 stars"
"335","Ben Sinnott",WAS,"TE61","vs. CHI","2 out of 5 stars"
"336","Malik Willis",GB,"QB43","vs. CIN","4 out of 5 stars"
"337","Mitchell Trubisky",BUF,"QB44","at ATL","3 out of 5 stars"
"338","Kylen Granson",PHI,"TE62","at NYG","2 out of 5 stars"
"339","Joe Milton III",DAL,"QB45","at CAR","3 out of 5 stars"
"340","Charlie Kolar",BAL,"TE63","vs. LAR","2 out of 5 stars"
"341","Tyson Bagent",CHI,"QB46","at WAS","4 out of 5 stars"
"342","Jimmy Garoppolo",LAR,"QB47","at BAL","4 out of 5 stars"
"343","Mitchell Evans",CAR,"TE64","vs. DAL","3 out of 5 stars"
"344","D'Ernest Johnson",ARI,"RB103","at IND","2 out of 5 stars"
"345","Terrance Ferguson",LAR,"TE65","at BAL","4 out of 5 stars"
"346","Grant Calcaterra",PHI,"TE66","at NYG","2 out of 5 stars"
"347","Aidan O'Connell",LV,"QB48","vs. TEN","3 out of 5 stars"
"348","Kyle Trask",FA,"QB49","-","-"
"349","Russell Wilson",NYG,"QB50","vs. PHI","2 out of 5 stars"
"350","Jarrett Stidham",DEN,"QB51","at NYJ","3 out of 5 stars"
"351","Blaine Gabbert",FA,"QB52","-","-"
"352","Joshua Dobbs",NE,"QB53","at NO","5 out of 5 stars"
"353","Hendon Hooker",CAR,"QB54","vs. DAL","5 out of 5 stars"
"354","Tanner McKee",PHI,"QB55","at NYG","3 out of 5 stars"
"355","Taylor Heinicke",FA,"QB56","-","-"
"356","Nick Mullens",JAC,"QB57","vs. SEA","2 out of 5 stars"
"357","Brandon Allen",TEN,"QB58","at LV","2 out of 5 stars"
"358","Mason Rudolph",PIT,"QB59","vs. CLE","2 out of 5 stars"
"359","Desmond Ridder",FA,"QB60","-","-"
"360","Kirk Cousins",ATL,"QB61","vs. BUF","3 out of 5 stars"
"361","Shedeur Sanders",CLE,"QB62","at PIT","3 out of 5 stars"
"362","Trey Lance",LAC,"QB63","at MIA","4 out of 5 stars"
"363","C.J. Stroud",HOU,"QB64","-","-"
"364","Carson Wentz",MIN,"QB65","-","-"
"365","Davis Mills",HOU,"QB66","-","-"
"366","Brett Rypien",FA,"QB67","-","-"
"367","Kurtis Rourke",SF,"QB68","at TB","4 out of 5 stars"
"368","J.J. McCarthy",MIN,"QB69","-","-"
"369","Quinn Ewers",MIA,"QB70","vs. LAC","2 out of 5 stars"
"370","Devin Leary",FA,"QB71","-","-"
"371","Will Howard",PIT,"QB72","vs. CLE","2 out of 5 stars"
"372","Max Brosmer",MIN,"QB73","-","-"
"373","Michael Pratt",FA,"QB74","-","-"
"374","Seth Henigan",FA,"QB75","-","-"
